Date,Open,High,Low,Close,Volume,Market Cap
22-04-2017,0.03312230110168457,0.03327919915318489,0.031422000378370285,0.03176959976553917,9020550,1203588927.07
21-04-2017,0.02972720004618168,0.03404439985752106,0.029216300696134567,0.032779499888420105,28245700,1241848913.26
20-04-2017,0.030259300023317337,0.03061079978942871,0.02749289944767952,0.029983699321746826,25650400,1135930238.74
19-04-2017,0.0331805981695652,0.033386699855327606,0.02968670055270195,0.030173199251294136,13265600,1132470539.96
18-04-2017,0.033638399094343185,0.03402139991521835,0.03286600112915039,0.0331835001707077,8970210,1245454116.99
17-04-2017,0.03339960053563118,0.03406039997935295,0.032955098897218704,0.03365489840507507,7933260,1263146857.98
16-04-2017,0.03388030081987381,0.034001801162958145,0.03319390118122101,0.03346199914813042,5980280,1255906871.27
15-04-2017,0.0335283987224102,0.03428110107779503,0.033276498317718506,0.033955298364162445,4972610,1274421570.32
14-04-2017,0.03426169976592064,0.03512699902057648,0.03298579901456833,0.03377909958362579,8869300,1267808373.53
13-04-2017,0.03445940092206001,0.0355742983520031,0.03346079960465431,0.03438299894332886,15872400,1290474148.43
12-04-2017,0.03300200030207634,0.03479420021176338,0.032476700842380524,0.03433600068092346,13437000,1288159076.44
11-04-2017,0.033676598221063614,0.03457619994878769,0.03203520178794861,0.03295150026679039,11301000,1236217783.29
10-04-2017,0.03412250056862831,0.0350910983979702,0.03280629962682724,0.033598098903894424,12012700,1260475811.57
09-04-2017,0.03579910099506378,0.03579910099506378,0.032326698303222656,0.03402020037174225,15695600,1276311434.42
08-04-2017,0.03635479882359505,0.03689450025558472,0.03493160009384155,0.035849299281835556,14782600,1344932466.76
07-04-2017,0.03274010121822357,0.036934901028871536,0.0307886004447937,0.03631950169801712,36825000,1362572622.8
06-04-2017,0.03567169979214668,0.036842700093984604,0.029463300481438637,0.03266479820013046,48264600,1225461865.1
05-04-2017,0.037386298179626465,0.04017829895019531,0.03521440178155899,0.0355444997549057,42360300,1333433170.02
04-04-2017,0.03303169831633568,0.04070179909467697,0.028324000537395477,0.03745489940047264,78538096,1405100818.4
03-04-2017,0.06029149889945984,0.06159380078315735,0.02744710072875023,0.033022500574588776,155550000,1238821670.21
02-04-2017,0.02193780057132244,0.07144109904766083,0.02169560082256794,0.06115899980068207,230622000,2294347627.48
01-04-2017,0.021743400022387505,0.0227975994348526,0.019663700833916664,0.021891500800848007,30657700,818500435.178
31-03-2017,0.013048900291323662,0.02177570015192032,0.013048900291323662,0.020889300853013992,72699400,781029218.672
30-03-2017,0.010125000029802322,0.014126299880445004,0.010125000029802322,0.013275500386953354,19821800,496357148.994
29-03-2017,0.009526089765131474,0.010101299732923508,0.009520360268652439,0.010101299732923508,3344230,377677109.648
28-03-2017,0.009567629545927048,0.009643839672207832,0.009279520250856876,0.009513880126178265,3111280,355714086.3
27-03-2017,0.009481780230998993,0.01005259994417429,0.009154750034213066,0.009597220458090305,6336150,358830082.292
26-03-2017,0.009159079752862453,0.009839880280196667,0.009079379960894585,0.009545310400426388,5475230,356889221.337
25-03-2017,0.010502399876713753,0.010710899718105793,0.009039919823408127,0.009115669876337051,11334900,340825428.223
24-03-2017,0.010527700185775757,0.010825200006365776,0.009135499596595764,0.01051810011267662,24493700,393260828.506
23-03-2017,0.007283839862793684,0.010582000017166138,0.007257530000060797,0.010582000017166138,12315100,395649983.101
22-03-2017,0.006907550152391195,0.007460049819201231,0.006882459856569767,0.007300939876586199,4652530,272603336.686
21-03-2017,0.006996439769864082,0.007075349800288677,0.0067922999151051044,0.006909170188009739,3021440,257975383.407
20-03-2017,0.006915399804711342,0.0071123200468719006,0.0067606400698423386,0.006975320167839527,3423710,260445299.708
19-03-2017,0.0067360298708081245,0.007197599858045578,0.006555870175361633,0.006912460085004568,4241970,258098225.805
18-03-2017,0.006136950105428696,0.007396109867841005,0.006117879878729582,0.006710229907184839,7223300,250547338.826
17-03-2017,0.00640612980350852,0.00640612980350852,0.005970139987766743,0.006116060074418783,3442010,228362151.089
16-03-2017,0.0063185300678014755,0.0064085801132023335,0.006213310174643993,0.0063938298262655735,3860210,238733559.268
15-03-2017,0.006370279937982559,0.006499500013887882,0.006301119923591614,0.0063140299171209335,1376090,235454225.065
14-03-2017,0.006345659960061312,0.006406419910490513,0.006277129985392094,0.006381229963153601,1358830,237960156.13
13-03-2017,0.0062710801139473915,0.006428990047425032,0.006156140007078648,0.006384930107742548,2561890,238098131.502
12-03-2017,0.0062139201909303665,0.006313260179013014,0.006086329929530621,0.006254919804632664,1531030,233249975.284
11-03-2017,0.00622854009270668,0.0063826399855315685,0.006129710003733635,0.006238199770450592,1818590,232626475.769
10-03-2017,0.006502639967948198,0.006546060089021921,0.0060499198734760284,0.006227380130439997,3144440,232222991.035
09-03-2017,0.006484639830887318,0.006605649832636118,0.006422820035368204,0.006498119793832302,2064660,242319059.14
08-03-2017,0.006550979800522327,0.006775939837098122,0.006362789776176214,0.00650897016748786,3432500,243479928.687
07-03-2017,0.006056920159608126,0.006577380001544952,0.005974249914288521,0.006534330081194639,2901920,244428565.874
06-03-2017,0.0061293598264455795,0.006221270188689232,0.0060471100732684135,0.006056949961930513,1023500,226571293.778
05-03-2017,0.006290310062468052,0.006388780195266008,0.006129200104624033,0.006129200104624033,1044760,229273937.183
04-03-2017,0.006353649776428938,0.0064970701932907104,0.006278450135141611,0.006299380213022232,1372440,235639831.367
03-03-2017,0.005988449789583683,0.006346039939671755,0.005968050099909306,0.006339449901133776,2703850,237138723.011
02-03-2017,0.005419469904154539,0.006217009853571653,0.005408099852502346,0.005990860052406788,3811500,224099076.44
01-03-2017,0.005525030195713043,0.0055470699444413185,0.005372399929910898,0.0054078297689557076,1630460,200868979.639
28-02-2017,0.005607820115983486,0.00563067989423871,0.00543825002387166,0.005535639822483063,1693350,205616367.091
27-02-2017,0.00566510995849967,0.005695949774235487,0.0056076799519360065,0.005608620122075081,641126,208327143.527
26-02-2017,0.005664209835231304,0.005732509773224592,0.005650829989463091,0.005671159829944372,258373,210650135.557
25-02-2017,0.0056997500360012054,0.005743280053138733,0.005627700127661228,0.005665299948304892,684577,210432471.129
24-02-2017,0.005883160047233105,0.0059194499626755714,0.0056437100283801556,0.005700599867850542,1343690,211743657.868
23-02-2017,0.005855650175362825,0.005942889954894781,0.005797829944640398,0.005894780158996582,750533,218956299.254
22-02-2017,0.005848890170454979,0.005886740051209927,0.0058166999369859695,0.005859559867531061,500712,217065183.698
21-02-2017,0.0058706398122012615,0.005908539984375238,0.005735170096158981,0.005831830203533173,653081,216037936.338
20-02-2017,0.005879450123757124,0.005948579870164394,0.005739789921790361,0.005873269867151976,880117,217573065.462
19-02-2017,0.005588749889284372,0.005892159882932901,0.005570089910179377,0.005877910181879997,896856,217744952.507
18-02-2017,0.0059487600810825825,0.006014280021190643,0.005427460186183453,0.005568820051848888,1866850,206294830.377
17-02-2017,0.005939150229096413,0.006094960030168295,0.005872259847819805,0.005935490131378174,1160600,219877981.826
16-02-2017,0.006137560121715069,0.006244460120797157,0.005987950135022402,0.006027299910783768,1355840,223279048.547
15-02-2017,0.006279219873249531,0.0063019501976668835,0.006095139775425196,0.006147390231490135,813299,227727195.776
14-02-2017,0.006240089889615774,0.00635193008929491,0.006240089889615774,0.0062784599140286446,671150,232582622.803
13-02-2017,0.006267080083489418,0.006338370032608509,0.006228359881788492,0.006251419894397259,462843,231580938.613
12-02-2017,0.006328499875962734,0.006364140193909407,0.006268769968301058,0.006268769968301058,230479,232223661.272
11-02-2017,0.006289619952440262,0.006395199801772833,0.006272519938647747,0.006332729943096638,334607,234593029.645
10-02-2017,0.006367280147969723,0.006700459867715836,0.006192420143634081,0.00628911005333066,808768,232977147.086
09-02-2017,0.006432809866964817,0.006484080106019974,0.006193160079419613,0.00637389998883009,1700680,236118153.095
08-02-2017,0.0064065600745379925,0.007832620292901993,0.0064023202285170555,0.006437969859689474,860217,237281127.162
07-02-2017,0.00643686018884182,0.006509489845484495,0.006378119811415672,0.006406680215150118,945440,236127886.859
06-02-2017,0.006438979879021645,0.006493750028312206,0.006396859884262085,0.0064495401456952095,386766,237707557.021
05-02-2017,0.0064937397837638855,0.00656286021694541,0.006402700208127499,0.00644225999712944,367001,237439241.604
04-02-2017,0.006487159989774227,0.006527679972350597,0.006429110188037157,0.006492139771580696,314187,239277644.489
03-02-2017,0.006465679965913296,0.006510309875011444,0.006400669924914837,0.006473919842392206,548263,238606118.816
02-02-2017,0.006539579946547747,0.006629699841141701,0.006381450220942497,0.006469130050390959,670888,238429576.117
01-02-2017,0.006311209872364998,0.006641840096563101,0.006248860154300928,0.006539530120790005,1836820,241024345.362
31-01-2017,0.006389849819242954,0.006410969886928797,0.006296690087765455,0.0063143097795546055,661444,232723518.993
30-01-2017,0.006402149796485901,0.006468319799751043,0.006352600175887346,0.006380510050803423,391822,235163420.892
29-01-2017,0.006355830002576113,0.006493050139397383,0.006286779884248972,0.006401840131729841,325176,235949570.552
28-01-2017,0.006409079767763615,0.006419400218874216,0.006322970148175955,0.006341670174151659,241491,233731913.494
27-01-2017,0.006685500033199787,0.00681472010910511,0.006331489887088537,0.006415289826691151,924745,236445290.801
26-01-2017,0.00651051988825202,0.00707279983907938,0.0064248801209032536,0.006689650006592274,1446950,246557246.767
25-01-2017,0.006527170073240995,0.006593530066311359,0.006490480154752731,0.006512890104204416,522497,240038824.338
24-01-2017,0.00670832023024559,0.00671846978366375,0.006533570121973753,0.006539979949593544,509262,241037252.34
23-01-2017,0.00671816011890769,0.006735200062394142,0.006662019994109869,0.006697290111333132,309838,246835063.674
22-01-2017,0.006706229876726866,0.006759199779480696,0.0066533200442790985,0.0067130099050700665,362422,247414439.391
21-01-2017,0.006693880073726177,0.0068241897970438,0.00667810020968318,0.006705520208925009,553724,247138388.238
20-01-2017,0.007032390218228102,0.007160270120948553,0.006610210053622723,0.006675280164927244,620052,246023863.957
19-01-2017,0.006713219918310642,0.007039790041744709,0.006671419832855463,0.007033640053123236,760684,259231566.388
18-01-2017,0.006789709907025099,0.007124799769371748,0.006658869795501232,0.006709420122206211,1342730,246714247.628
17-01-2017,0.006772079970687628,0.0068477001041173935,0.006612120196223259,0.006800489965826273,1842150,250063011.982
16-01-2017,0.006747270002961159,0.00683624017983675,0.006716790143400431,0.006788009777665138,699284,249604105.875
15-01-2017,0.006867280229926109,0.006925070192664862,0.0067261201329529285,0.0067261201329529285,780822,247328328.716
14-01-2017,0.00660991994664073,0.006871659774333239,0.006585210096091032,0.006863490212708712,1307810,252379605.309
13-01-2017,0.006434150040149689,0.006664350163191557,0.006396329961717129,0.0065964600071311,2059340,242560559.021
12-01-2017,0.006416670046746731,0.006850849837064743,0.006351049989461899,0.006422929931432009,5013190,236179631.401
11-01-2017,0.006708129774779081,0.006720589939504862,0.006312270183116198,0.006411049980670214,3436270,232965876.349
10-01-2017,0.006156609859317541,0.006815419998019934,0.006148079875856638,0.0066983201541006565,2510530,243404744.756
09-01-2017,0.006238619796931744,0.006293850019574165,0.006126729771494865,0.006166520062834024,702255,224080101.672
08-01-2017,0.006382990162819624,0.006382990162819624,0.006232200190424919,0.006233090069144964,554133,226499134.184
07-01-2017,0.006350609939545393,0.006403500214219093,0.006133039947599173,0.006366170011460781,1351030,231335018.918
06-01-2017,0.006196890026330948,0.006393929943442345,0.00610852986574173,0.006314639933407307,1746150,229462512.604
05-01-2017,0.006571980193257332,0.00657994020730257,0.006031299941241741,0.006200999952852726,4058170,225333042.051
04-01-2017,0.00638544000685215,0.00665635010227561,0.00638544000685215,0.006569960154592991,1642730,238734598.632
03-01-2017,0.006290460005402565,0.006391800008714199,0.006278160028159618,0.00638590008020401,1014830,232046355.443
02-01-2017,0.006386459805071354,0.006437419913709164,0.006281109992414713,0.006310670170933008,1046250,229312700.465
01-01-2017,0.006523109972476959,0.006701529957354069,0.006333949975669384,0.006368349771946669,418978,231408635.851
31-12-2016,0.006417229771614075,0.006538089830428362,0.006387350149452686,0.006448879837989807,272884,234334878.512
30-12-2016,0.006351519841700792,0.0064550298266112804,0.006337769795209169,0.0064264098182320595,1379470,233518379.411
29-12-2016,0.0061804200522601604,0.006353579927235842,0.0061667500995099545,0.006340609863400459,1345050,230400639.187
28-12-2016,0.006192619912326336,0.006336379796266556,0.00612606992945075,0.006172829773277044,2064130,222244080.472
27-12-2016,0.006326139904558659,0.006326139904558659,0.00618832977488637,0.006199189927428961,2471000,223193135.275
26-12-2016,0.006443240214139223,0.006481289863586426,0.006323319859802723,0.006325730122625828,1640840,227749030.374
25-12-2016,0.006350419949740171,0.006453460082411766,0.006334459874778986,0.006443980149924755,2188780,232006455.658
24-12-2016,0.006275290157645941,0.006371280178427696,0.006233590189367533,0.006349470000714064,2495670,228603755.755
23-12-2016,0.006361890118569136,0.006436360068619251,0.006281440146267414,0.0062859500758349895,3514540,226316807.306
22-12-2016,0.006451619789004326,0.006466129794716835,0.006323659792542458,0.006363200023770332,2897110,229098085.134
21-12-2016,0.00649844016879797,0.00649844016879797,0.006417050026357174,0.006445209961384535,2300840,230703574.798
20-12-2016,0.0065404800698161125,0.006542969960719347,0.006480520125478506,0.006499560084193945,2284690,232649010.135
19-12-2016,0.006582039874047041,0.006582059897482395,0.006534180138260126,0.006544610019773245,1109670,234261555.893
18-12-2016,0.006540799979120493,0.0065796999260783195,0.006533460225909948,0.00657417019829154,1194400,235319643.631
17-12-2016,0.006704079918563366,0.006710830144584179,0.006534960120916367,0.006540569942444563,1838990,234116945.796
16-12-2016,0.006662109866738319,0.0067912801168859005,0.006661219988018274,0.0067101698368787766,2575390,240187706.297
15-12-2016,0.006699279882013798,0.006699279882013798,0.006606370210647583,0.006662069819867611,1050570,238465987.075
14-12-2016,0.006704419851303101,0.006752789951860905,0.006689960137009621,0.006704600062221289,2002770,241329459.578
13-12-2016,0.0067801098339259624,0.00678142998367548,0.006678150035440922,0.0067082298919558525,1946660,241460120.011
12-12-2016,0.006743879988789558,0.006809350103139877,0.006742700003087521,0.006777829956263304,1449640,243965344.839
11-12-2016,0.006815810222178698,0.006998260039836168,0.006731399800628424,0.006743790116161108,978511,242740088.328
10-12-2016,0.0071381800808012486,0.0071452101692557335,0.006815790198743343,0.006815790198743343,1297860,245331700.22
09-12-2016,0.0070907799527049065,0.007162199821323156,0.007006930187344551,0.007134669926017523,2421860,256809661.332
08-12-2016,0.006848679855465889,0.007156009785830975,0.006829029880464077,0.007097280118614435,2789540,255463822.879
07-12-2016,0.00665313983336091,0.006851030047982931,0.006565310060977936,0.006851030047982931,2805260,246553161.042
06-12-2016,0.0064350999891757965,0.006655329838395119,0.006416639778763056,0.006655329838395119,1396500,239510358.191
05-12-2016,0.006525340024381876,0.0067606400698423386,0.006419090088456869,0.006433529779314995,867666,231528275.041
04-12-2016,0.006592269986867905,0.006594500038772821,0.006518930196762085,0.006526879966259003,1167110,234887731.588
03-12-2016,0.006712079979479313,0.006889789830893278,0.006587710231542587,0.006588350050151348,1213480,237099898.635
02-12-2016,0.006706560030579567,0.006905619986355305,0.006614630110561848,0.006660449784249067,1756030,239694615.475
01-12-2016,0.006722580175846815,0.006737260147929192,0.006702119950205088,0.006702150218188763,1142000,241195304.688
30-11-2016,0.006779159884899855,0.0067835599184036255,0.006719800177961588,0.006722609978169203,1495310,241184505.851
29-11-2016,0.007009179797023535,0.007041980046778917,0.006780220195651054,0.006780220195651054,1551670,243251357.77
28-11-2016,0.007081890013068914,0.0071141598746180534,0.006947429850697517,0.007007970008999109,1818750,251422257.347
27-11-2016,0.007385029923170805,0.007498589809983969,0.007069559767842293,0.007073619868606329,525140,253777557.27
26-11-2016,0.006895139813423157,0.007389809936285019,0.00684654014185071,0.007389809936285019,560816,265121384.876
25-11-2016,0.006948470138013363,0.006979430094361305,0.00688752019777894,0.006902039982378483,995869,247621847.283
24-11-2016,0.007062010001391172,0.007069020066410303,0.00694510992616415,0.006949529983103275,1845880,249325627.836
23-11-2016,0.007433659862726927,0.007434799801558256,0.007035309914499521,0.007061239797621965,3730650,253252040.339
22-11-2016,0.007566540036350489,0.007567139808088541,0.007431379985064268,0.007433900143951178,2400100,266617526.479
21-11-2016,0.007649150211364031,0.007651359774172306,0.007565519772469997,0.007566300220787525,2594010,271366065
20-11-2016,0.007799489889293909,0.007806470151990652,0.007625970058143139,0.007651130203157663,1875290,274408500.971
19-11-2016,0.007777569815516472,0.007809020113199949,0.00775260990485549,0.007799199782311916,1296770,279719045.524
18-11-2016,0.0077224001288414,0.007777870167046785,0.0077088200487196445,0.007777870167046785,2487390,278954043.056
17-11-2016,0.00785055011510849,0.007866879925131798,0.0077207498252391815,0.007726639974862337,2401030,277116674.262
16-11-2016,0.00788785982877016,0.007944310083985329,0.007841610349714756,0.007841610349714756,2905840,280456215.951
15-11-2016,0.008099419996142387,0.008115059696137905,0.007875969633460045,0.007880520075559616,3078090,281847837.233
14-11-2016,0.008254599757492542,0.008308229967951775,0.008058840408921242,0.008097520098090172,1283330,289608870.855
13-11-2016,0.00803889986127615,0.008257689885795116,0.00796801969408989,0.00825744029134512,2201990,295328430.748
12-11-2016,0.008061129599809647,0.008104669861495495,0.008018639869987965,0.008043980225920677,1708000,287694005.693
11-11-2016,0.008131390437483788,0.008145909756422043,0.00805811956524849,0.008065110072493553,2039200,288449722.93
10-11-2016,0.008080700412392616,0.008137759752571583,0.008043119683861732,0.008135969750583172,2600650,290984040.176
09-11-2016,0.008205429650843143,0.008221720345318317,0.008074220269918442,0.008078799583017826,3575540,288005742.392
08-11-2016,0.008111240342259407,0.008246020413935184,0.00810823030769825,0.008206279948353767,2477080,292550349.517
07-11-2016,0.00819666963070631,0.008197439834475517,0.008088460192084312,0.008108450099825859,2308500,289062752.129
06-11-2016,0.008229940198361874,0.00827736034989357,0.00818721018731594,0.008193399757146835,784787,292091183.061
05-11-2016,0.008156769908964634,0.008261079899966717,0.008154589682817459,0.008230499923229218,967011,293413782.091
04-11-2016,0.008015310391783714,0.008161170408129692,0.00800791010260582,0.008156799711287022,2707110,290786408.816
03-11-2016,0.008221319876611233,0.008242590352892876,0.007974879816174507,0.008021100424230099,3114110,285948762.229
02-11-2016,0.008104139938950539,0.00822232011705637,0.008087730035185814,0.00822232011705637,1739300,292147927.869
01-11-2016,0.008196679875254631,0.008259040303528309,0.008083419874310493,0.00810233037918806,1875440,287884553.314
31-10-2016,0.008013550192117691,0.008261189796030521,0.008013550192117691,0.008195949718356133,2515480,291210973.231
30-10-2016,0.0077377799898386,0.00801805965602398,0.007715510204434395,0.008014310151338577,2071780,284757107.458
29-10-2016,0.008157210424542427,0.008161639794707298,0.007673900108784437,0.007732320111244917,3471390,274737697.586
28-10-2016,0.008482630364596844,0.00849222019314766,0.008080549538135529,0.008143140003085136,3881320,289334576.779
27-10-2016,0.008832570165395737,0.008848929777741432,0.008468319661915302,0.008480570279061794,4302920,301323829.849
26-10-2016,0.00888369046151638,0.008944390341639519,0.008815140463411808,0.008834660053253174,2969280,313525876.773
25-10-2016,0.009064559824764729,0.00913539994508028,0.008881740272045135,0.008890800178050995,2780690,315518182.388
24-10-2016,0.009432029910385609,0.009485360234975815,0.00905361957848072,0.009064920246601105,1717690,321697381.775
23-10-2016,0.008976579643785954,0.009453910402953625,0.008915489539504051,0.009453910402953625,974189,335501923.298
22-10-2016,0.009027309715747833,0.009080950170755386,0.008863830007612705,0.008972429670393467,1649580,318415081.342
21-10-2016,0.009090419858694077,0.009128299541771412,0.008855920284986496,0.009029179811477661,4055710,320429034.738
20-10-2016,0.008636229671537876,0.009123880416154861,0.008620190434157848,0.009091869927942753,5895540,322653787.837
19-10-2016,0.008347569964826107,0.008636889979243279,0.008318300358951092,0.008627110160887241,3360180,306053398.896
18-10-2016,0.008032039739191532,0.00835040956735611,0.00802620965987444,0.008350029587745667,3782990,296223771.62
17-10-2016,0.008079140447080135,0.00814421009272337,0.008010949939489365,0.008030420169234276,2485290,284885359.705
16-10-2016,0.008137229830026627,0.008230259642004967,0.00805537961423397,0.008077910169959068,608355,286570104.181
15-10-2016,0.008768980391323566,0.00888455007225275,0.00812968984246254,0.008145660161972046,781979,288973587.824
14-10-2016,0.00798023957759142,0.00896017998456955,0.00797033030539751,0.008767019957304,1915430,311016814.343
13-10-2016,0.00795080978423357,0.007984369993209839,0.007866820320487022,0.007981520146131516,1009720,283150594.389
12-10-2016,0.008207679726183414,0.0085073197260499,0.007934429682791233,0.00794879999011755,2943130,281990055.287
11-10-2016,0.007993490435183048,0.008323700167238712,0.007904879748821259,0.008234350010752678,4003630,292120170.561
10-10-2016,0.007542380131781101,0.008105400018393993,0.007542380131781101,0.007978339679539204,6150610,283038010.48
09-10-2016,0.0073098898865282536,0.007562569808214903,0.00729865999892354,0.007543019950389862,3390900,267594684.334
08-10-2016,0.007371339946985245,0.0073770200833678246,0.007260240148752928,0.007310459855943918,2019560,259344431.811
07-10-2016,0.007377489935606718,0.00745871989056468,0.007349879946559668,0.007376510184258223,3042600,261687608.536
06-10-2016,0.007429429795593023,0.0074598900973796844,0.007321460172533989,0.007382300216704607,2826190,261893013.429
05-10-2016,0.007873330265283585,0.007894599810242653,0.0074066598899662495,0.0074345702305436134,4840340,263742834.141
04-10-2016,0.008115050382912159,0.008132039569318295,0.007852800190448761,0.007852800190448761,2642950,278579625.714
03-10-2016,0.008164550177752972,0.008241210132837296,0.008065399713814259,0.008089209906756878,2776300,286966316.998
02-10-2016,0.008196789771318436,0.008316409774124622,0.008084340021014214,0.008165019564330578,2072840,289655691.67
01-10-2016,0.008839130401611328,0.008848490193486214,0.00818565022200346,0.008204749785363674,5895530,291065121.24
30-09-2016,0.008910030126571655,0.009239749982953072,0.008788609877228737,0.008830320090055466,7561150,313257340.125
29-09-2016,0.009064779616892338,0.009089849889278412,0.008706839755177498,0.008914000354707241,5974090,316225904.596
28-09-2016,0.008220249786973,0.009081670083105564,0.008220249786973,0.009047860279679298,7558520,320824517.179
27-09-2016,0.007959069684147835,0.008305979892611504,0.00791872013360262,0.008229229599237442,6131430,291797037.256
26-09-2016,0.007871979847550392,0.008592629805207253,0.007847310043871403,0.007963229902088642,9102940,282365047.639
25-09-2016,0.007355949841439724,0.007986250333487988,0.007316479925066233,0.00785456970334053,4699860,278512115.34
24-09-2016,0.0072340997867286205,0.007424260023981333,0.007169909775257111,0.007362110074609518,2170050,261050169.451
23-09-2016,0.006847760174423456,0.00729981018230319,0.006806959863752127,0.007210639771074057,3104540,255679254.161
22-09-2016,0.006833270192146301,0.006985569838434458,0.0068089598789811134,0.006842699833214283,1491330,242632614.088
21-09-2016,0.006809319835156202,0.006908189970999956,0.006709170062094927,0.006828830111771822,1719470,242135482.538
20-09-2016,0.006864659953862429,0.006910659838467836,0.006748159881681204,0.006785260047763586,1365440,240590584.953
19-09-2016,0.006855180021375418,0.0071779098361730576,0.0067945499904453754,0.006858279928565025,2930120,243179715.585
18-09-2016,0.007017320021986961,0.007019469980150461,0.006788189988583326,0.006852560210973024,2231350,242976896.807
17-09-2016,0.007390850223600864,0.007535379845649004,0.006998389959335327,0.007018269971013069,1646260,248852613.556
16-09-2016,0.008286110125482082,0.008332819677889347,0.007200339809060097,0.007445970084518194,12342800,264017926.777
15-09-2016,0.005968939978629351,0.00876455008983612,0.005953189916908741,0.008303089998662472,15967600,294409540.684
14-09-2016,0.0058875600807368755,0.006042319815605879,0.00588113022968173,0.005961279850453138,1048560,210537258.649
13-09-2016,0.005898919887840748,0.005904779769480228,0.005871010012924671,0.005886009894311428,836942,207878913.552
12-09-2016,0.005843750201165676,0.005912070162594318,0.0058366600424051285,0.005897299852222204,680932,208277647.658
11-09-2016,0.0058663999661803246,0.005894979927688837,0.005814940202981234,0.00584215996786952,533904,206330243
10-09-2016,0.00587174016982317,0.005882409866899252,0.005859490018337965,0.005869879852980375,310034,207309242.948
09-09-2016,0.00590118020772934,0.005906689912080765,0.005857340060174465,0.005869110114872456,849260,207282048.505
08-09-2016,0.005892049986869097,0.005940800067037344,0.005892049986869097,0.005901599768549204,869389,208429512.73
07-09-2016,0.005914819892495871,0.005924690049141645,0.005887600127607584,0.005892380140721798,686254,208100082.591
06-09-2016,0.005933280102908611,0.005955220200121403,0.005900410003960133,0.005911740008741617,773525,208783816.091
05-09-2016,0.005947830155491829,0.005966119933873415,0.005888999905437231,0.0059320698492228985,784460,209501806.899
04-09-2016,0.0059643997810781,0.006001890171319246,0.005904830060899258,0.005953790154308081,800373,210268888.077
03-09-2016,0.005966709926724434,0.005992109887301922,0.005927890073508024,0.005964289885014296,698318,210639714.614
02-09-2016,0.005979309789836407,0.005985490046441555,0.005958820227533579,0.005969909951090813,583636,210838195.103
01-09-2016,0.006012959871441126,0.006030119955539703,0.005979970097541809,0.005983729846775532,660021,211326273.458
31-08-2016,0.0060363998636603355,0.0060453698970377445,0.005915360059589148,0.006012369878590107,1169040,213816292.984
30-08-2016,0.006120330188423395,0.006128550041466951,0.0060064601711928844,0.006026170216500759,928043,214307058.663
29-08-2016,0.005961279850453138,0.006139679811894894,0.005938350223004818,0.006131050176918507,1527760,218036877.82
28-08-2016,0.005973860155791044,0.006000699941068888,0.005954870022833347,0.005962819792330265,592108,212054159.696
27-08-2016,0.006017670035362244,0.006041749846190214,0.0059710098430514336,0.005974720232188702,233262,212477356.187
26-08-2016,0.006083029787987471,0.006097210105508566,0.006018859799951315,0.006030180025845766,578722,214449665.212
25-08-2016,0.006048750132322311,0.006084680091589689,0.006028450094163418,0.006079120095819235,716326,216190105.234
24-08-2016,0.006015169899910688,0.006058690138161182,0.005988929886370897,0.006051510106772184,1118660,215204244.114
23-08-2016,0.006001609843224287,0.0060538798570632935,0.0059598698280751705,0.006019410211592913,979256,214062701.551
22-08-2016,0.006055490113794804,0.006071870215237141,0.0058832899667322636,0.006000149995088577,686434,213377776.013
21-08-2016,0.006116080097854137,0.006117340177297592,0.0060118199326097965,0.006051700096577406,411952,215211000.908
20-08-2016,0.0061258901841938496,0.0061475601978600025,0.006084850057959557,0.006113959942013025,399635,217425095.611
19-08-2016,0.0061200400814414024,0.00619863998144865,0.006093299947679043,0.006119390018284321,1356390,217618197.671
18-08-2016,0.006099630147218704,0.006122610066086054,0.006043809931725264,0.0061217001639306545,1080170,217700346.061
17-08-2016,0.0061443401500582695,0.006157950032502413,0.006099329795688391,0.006108920089900494,1352830,217221263.997
16-08-2016,0.006045250222086906,0.0061882901936769485,0.006029840093106031,0.006140179932117462,1249860,218332808.543
15-08-2016,0.005992949940264225,0.006061539985239506,0.005969179794192314,0.006044949870556593,488337,214946615.735
14-08-2016,0.006092300172895193,0.00609338004142046,0.005967560224235058,0.005994100123643875,499048,213138489.049
13-08-2016,0.006119390018284321,0.006141100078821182,0.0060798698104918,0.006092370022088289,602600,216632778.32
12-08-2016,0.006188380066305399,0.006188959814608097,0.006100870203226805,0.006122760009020567,646843,217713387.366
11-08-2016,0.006196040194481611,0.006217199843376875,0.006161610130220652,0.006189419887959957,407711,220083686.774
10-08-2016,0.006146649830043316,0.006221110001206398,0.006109409965574741,0.006194340065121651,865808,220257618.537
09-08-2016,0.006026729941368103,0.006180599797517061,0.0060033597983419895,0.006163060199469328,1105300,219145367.949
08-08-2016,0.006160439923405647,0.006180199794471264,0.006021370179951191,0.006026780232787132,722628,214299539.619
07-08-2016,0.00633662985637784,0.00633662985637784,0.006155789829790592,0.006177769973874092,1303100,219668424.412
06-08-2016,0.006448360159993172,0.006560320034623146,0.0062392898835241795,0.006336600054055452,2164530,225316083.008
05-08-2016,0.005821419879794121,0.006450269836932421,0.005812940187752247,0.006447209976613522,697388,229249140.475
04-08-2016,0.005646329838782549,0.005820330232381821,0.005643920041620731,0.005815600045025349,1007960,206790425.835
03-08-2016,0.0056877098977565765,0.005701220128685236,0.005630339961498976,0.005645850207656622,1570660,200710744.696
